100 20
41,47
28,26
44,23
35,24
42,18
36,41
19,27
16,15
46,12
11,45
30,7
16,40
22,45
44,50
39,5
45,18
46,46
30,11
31,9
36,48
29,14
49,40
25,2
1,27
15,37
38,27
33,47
24,40
7,23
15,2
32,21
31,30
4,29
19,49
21,26
43,41
10,12
4,10
34,10
13,17
7,12
15,21
36,6
34,5
33,40
38,34
4,6
39,43
37,34
3,42
6,20
21,3
30,48
33,13
13,39
48,43
48,4
14,36
41,11
25,29
30,42
46,19
1,44
37,35
23,11
16,29
4,25
22,15
7,18
45,45
36,2
17,29
49,23
37,44
47,23
6,5
1,29
2,33
50,30
22,27
19,38
39,30
37,48
38,14
15,13
37,2
5,11
1,43
48,2
20,20
38,12
7,37
5,15
6,31
22,47
36,14
29,23
48,42
45,40
3,16
21,27
34,20
27,50
31,43
44,33
28,43
23,36
43,10
41,7
16,3
6,38
17,19
10,1
34,34
30,28
6,16
3,2
49,34
15,6
25,31
