100 10
25,42
20,12
29,34
45,47
45,25
6,22
29,19
50,8
34,43
5,14
47,34
16,12
33,47
47,39
45,18
45,23
48,32
19,27
13,39
7,42
17,38
37,36
40,32
32,7
2,37
5,32
22,35
33,21
7,12
19,12
37,20
20,11
22,17
31,21
38,1
1,23
21,14
13,15
3,14
14,23
45,22
36,23
2,39
25,34
28,39
36,35
34,23
11,31
4,2
7,18
48,34
9,13
17,42
10,8
46,14
35,4
5,41
32,28
24,40
7,8
41,4
12,46
47,47
16,19
21,6
49,8
28,7
32,31
48,35
2,42
40,39
42,34
6,30
32,21
35,33
32,17
33,24
41,29
27,21
47,48
35,26
22,12
44,45
16,16
12,4
45,24
32,32
6,16
21,26
3,34
25,41
44,34
4,40
5,4
16,50
36,10
46,35
24,11
21,1
25,16
8,18
14,42
17,4
29,25
47,17
1,24
4,24
19,15
3,1
15,15
