200 10
1,29
7,32
40,38
11,12
18,9
28,28
33,13
47,43
1,39
40,35
7,14
9,8
28,31
16,11
29,29
26,44
9,30
6,45
31,3
45,28
8,3
36,44
42,5
25,11
31,22
20,34
28,35
25,2
4,11
28,27
40,40
4,2
33,45
11,30
38,31
46,3
50,15
15,25
6,37
41,33
29,26
5,26
48,23
33,35
10,45
45,6
25,8
11,4
25,17
17,27
15,41
13,27
27,14
1,44
22,33
40,29
11,9
16,6
37,8
38,48
45,44
14,26
9,39
26,32
30,24
32,33
47,31
24,31
34,43
2,41
31,33
9,4
35,42
26,16
34,17
25,28
28,39
10,34
5,43
36,6
13,32
14,13
14,27
32,50
35,28
47,46
40,15
46,9
25,33
24,29
50,7
43,11
48,32
15,16
34,12
18,3
44,3
33,15
8,16
12,10
14,21
20,2
48,36
18,33
20,27
49,46
48,9
49,24
2,49
47,38
21,12
4,36
2,21
17,30
15,6
42,42
47,12
14,35
11,23
33,1
37,44
17,12
3,43
19,3
26,34
48,22
4,29
25,48
43,41
44,35
44,30
9,32
36,35
10,4
39,47
43,39
7,27
11,37
18,26
8,40
2,19
45,7
48,4
39,8
24,40
37,9
38,19
17,44
42,14
50,44
2,20
4,30
36,27
36,25
17,50
46,49
25,26
21,1
1,38
32,40
49,32
15,36
45,48
9,24
4,8
36,30
10,42
43,24
32,38
24,11
20,38
10,26
32,48
28,47
10,16
41,30
33,3
12,20
10,13
13,11
39,46
13,34
48,1
18,20
31,10
4,42
2,16
50,8
32,31
25,20
32,34
40,12
18,42
39,44
30,39
27,6
27,10
1,2
48,20
42,26
31,36
19,46
9,20
7,4
34,32
33,26
16,49
41,22
44,36
16,44
