200 10
31,15
33,20
4,47
17,44
22,35
37,46
17,19
15,2
17,17
30,37
21,33
20,48
1,13
37,50
17,11
7,8
45,32
10,24
41,38
9,49
41,4
48,16
38,20
38,19
20,30
48,8
27,3
31,21
27,26
23,6
22,41
16,16
35,4
41,15
8,3
7,14
15,35
24,10
44,20
50,10
37,42
42,43
3,34
10,29
36,32
49,42
3,30
19,23
12,35
34,6
6,6
38,36
10,13
39,4
20,11
27,8
12,6
36,43
1,17
37,16
13,14
7,23
2,14
48,24
50,2
27,35
8,10
40,42
13,39
33,36
29,22
45,30
21,20
29,40
31,39
8,7
45,26
28,26
3,6
34,1
27,43
19,28
38,46
43,37
8,27
29,6
27,24
47,9
2,42
48,22
26,13
8,18
44,18
26,29
48,3
9,10
39,46
42,44
14,13
34,2
47,19
44,25
37,13
37,12
42,35
12,3
22,42
35,19
50,32
28,18
8,48
25,22
17,3
11,45
19,18
15,50
45,8
12,33
41,7
7,13
4,33
32,49
10,38
47,17
32,25
26,2
39,45
4,30
46,35
19,41
4,11
45,5
14,30
43,46
39,17
31,44
38,44
19,38
23,2
1,9
30,41
45,33
42,25
44,32
36,12
11,4
12,19
39,35
24,42
37,29
45,44
15,45
18,48
14,16
26,50
39,42
42,32
16,25
50,45
44,9
17,1
43,7
22,25
1,32
1,10
25,2
4,6
43,19
25,28
10,11
36,18
1,22
11,28
38,47
24,38
17,14
21,9
5,42
48,14
41,30
40,50
10,9
13,13
22,11
13,33
19,1
48,34
19,21
37,9
50,39
23,45
14,12
36,29
31,17
10,22
22,24
6,49
18,24
3,29
13,50
2,13
43,16
14,21
15,30
18,23
16,26
3,13
16,22
4,38
3,41
