400 10
13,12
40,38
37,16
41,46
9,39
22,21
50,19
34,21
48,49
27,24
41,48
19,41
32,10
13,44
39,16
13,9
17,23
44,48
10,50
24,21
22,18
28,21
15,32
17,30
2,31
23,26
42,46
17,13
4,20
17,26
25,20
19,30
4,30
5,33
31,32
45,44
10,30
46,11
44,39
31,13
35,37
50,4
39,42
24,29
1,12
3,6
45,28
34,12
39,1
11,38
13,17
39,47
32,26
3,34
16,35
3,12
33,22
10,38
19,33
47,30
34,7
6,4
31,11
45,9
4,14
15,17
6,14
37,37
19,23
20,37
10,15
39,9
17,29
26,30
36,19
10,48
15,2
7,38
48,18
23,41
1,35
15,7
22,43
17,6
7,37
18,21
26,36
41,36
50,18
22,10
43,23
23,31
20,41
49,49
4,4
13,21
15,4
50,48
40,43
42,19
45,1
36,28
24,42
16,15
34,50
7,26
42,28
29,16
40,41
25,42
16,8
34,29
50,30
9,19
27,45
44,37
27,22
49,2
7,18
23,25
28,28
35,10
44,9
46,10
43,25
21,13
35,38
41,15
46,9
2,21
43,35
26,31
1,47
36,26
48,50
41,31
38,31
5,41
34,5
33,50
45,41
25,50
38,8
43,38
35,18
1,27
28,16
23,48
49,13
4,35
6,6
24,45
18,39
26,22
43,24
28,31
2,19
38,4
22,42
44,3
12,15
41,6
19,48
31,24
45,40
26,29
39,11
26,28
11,27
5,30
33,6
29,6
41,2
38,28
46,12
50,23
18,45
24,4
30,45
25,19
32,5
24,5
2,32
19,49
50,25
11,23
6,15
12,28
43,4
37,3
27,21
48,10
28,8
34,10
17,14
25,5
30,9
45,26
9,16
26,20
1,28
32,47
24,12
25,21
5,22
7,17
13,18
30,7
15,33
33,47
41,3
27,38
14,38
8,2
10,23
7,12
21,11
39,4
43,6
1,36
34,48
37,21
11,33
15,31
34,37
42,12
22,47
15,24
29,7
20,12
36,5
22,29
43,30
46,24
26,43
30,37
25,13
11,8
43,21
39,38
37,44
19,38
28,24
3,14
17,24
27,27
11,15
31,40
14,11
4,1
38,14
25,36
46,40
3,32
10,18
36,46
42,26
20,42
38,30
12,35
32,22
5,43
27,39
37,36
49,9
50,10
32,23
30,46
47,40
11,26
3,8
19,12
44,16
20,19
9,30
42,34
15,19
34,30
39,22
9,34
6,29
36,4
48,26
14,35
22,20
29,22
46,16
36,35
12,36
22,50
26,33
26,4
27,48
14,12
48,28
4,37
48,46
32,18
18,50
12,1
26,46
15,46
37,5
21,40
31,5
45,49
35,17
6,1
28,45
6,30
35,29
19,21
39,41
27,4
5,7
16,45
13,1
32,48
7,45
35,24
40,33
24,46
13,43
29,50
1,43
37,8
19,47
5,46
28,49
10,9
47,27
13,15
34,32
10,1
25,16
1,33
10,2
2,20
6,48
1,23
10,4
50,14
37,6
29,43
20,46
6,3
20,47
38,6
26,37
48,30
15,28
47,24
14,25
17,9
10,16
22,49
24,26
10,28
35,6
20,26
48,39
48,3
12,37
14,34
15,16
43,49
28,15
38,24
3,38
45,7
31,2
17,41
21,22
35,40
9,22
31,39
38,33
36,44
7,21
4,8
15,8
39,37
22,13
39,30
41,42
36,10
21,37
48,43
22,19
43,16
2,30
39,45
13,40
11,46
42,36
44,43
23,34
4,26
23,36
43,45
24,40
16,14
49,24
24,35
36,23
26,10
17,12
18,26
37,43
6,19
