200 20
25,5
44,46
38,30
48,22
34,42
41,45
50,23
19,8
9,48
25,11
34,50
3,25
43,25
28,21
1,18
33,3
38,1
24,35
34,27
11,29
19,4
31,45
47,38
9,11
50,3
24,24
50,47
23,18
8,35
12,29
35,13
21,6
23,1
33,11
20,30
15,15
11,14
30,40
12,45
17,4
36,8
47,48
21,45
47,45
16,7
34,1
47,1
42,26
13,2
18,7
31,49
19,22
29,34
12,48
3,48
4,5
16,9
16,16
29,1
5,20
33,32
6,23
33,26
43,28
11,40
48,49
45,49
40,45
10,42
48,27
21,5
13,28
50,28
30,30
45,8
46,11
31,41
27,36
45,24
8,4
7,47
24,37
41,49
39,38
2,24
46,2
48,2
23,50
11,15
20,22
43,9
40,26
35,38
14,45
26,4
17,13
1,41
24,11
34,5
46,44
18,39
45,27
8,48
21,41
31,39
5,25
26,43
10,3
31,37
26,11
37,32
11,16
48,25
27,16
26,37
30,6
25,49
46,9
9,43
29,42
15,14
2,16
18,30
10,36
21,10
14,23
23,12
10,26
17,6
24,34
41,12
4,20
32,37
12,12
5,39
37,49
37,9
16,18
13,7
41,1
37,22
44,2
48,10
25,41
44,33
30,39
15,22
1,9
3,42
45,47
4,43
37,21
32,10
12,10
3,4
9,3
33,44
7,7
44,35
22,42
28,34
32,19
19,29
16,29
23,7
11,44
20,15
3,46
4,30
40,38
9,13
45,25
20,13
21,35
29,15
17,36
19,34
37,13
46,20
3,6
41,44
15,9
27,35
5,19
38,42
25,17
19,15
23,13
1,13
2,8
9,28
7,39
37,46
15,12
20,18
50,17
35,15
13,36
50,20
29,20
18,19
36,25
36,42
1,46
38,32
34,17
25,15
40,35
13,5
22,29
35,47
11,37
35,50
13,49
30,12
34,36
42,10
10,7
38,27
43,2
