100 40
1,27
24,30
39,17
18,26
9,45
9,27
36,6
38,27
26,18
15,30
46,26
11,1
39,43
12,14
17,21
50,44
41,29
32,35
16,20
6,46
3,7
8,26
50,32
34,39
19,15
14,24
27,47
9,7
47,1
12,47
47,10
1,1
40,21
39,25
37,20
14,37
36,9
4,14
18,30
42,36
3,2
16,36
39,32
48,6
18,29
24,24
33,30
35,14
11,5
45,23
18,40
18,20
46,30
5,11
43,25
43,3
15,21
6,10
29,36
43,36
24,33
8,28
29,19
10,15
30,10
43,43
16,7
43,42
46,7
15,22
47,19
50,12
50,46
7,49
44,2
4,22
16,23
40,12
50,3
15,18
20,32
41,19
49,50
34,23
14,42
20,12
40,2
24,38
3,48
23,2
17,33
49,5
11,19
40,35
25,21
38,48
41,16
31,34
7,7
23,40
16,50
19,44
7,41
32,46
17,41
10,34
25,15
27,30
7,34
39,9
47,15
32,8
43,23
26,14
37,6
6,7
25,50
18,10
10,39
38,26
4,45
24,4
30,26
47,21
25,40
44,29
22,16
34,36
10,10
1,13
10,16
25,41
38,23
33,22
47,16
19,35
11,38
24,12
1,25
1,32
