400 30
1,34
29,9
35,37
3,15
28,44
46,45
25,11
35,47
31,18
37,16
31,33
47,19
14,8
17,9
28,18
23,9
1,29
22,22
30,1
43,15
46,21
5,20
13,15
31,44
2,25
15,17
28,28
45,1
43,16
5,17
21,36
7,17
47,40
24,22
10,8
43,49
49,21
24,46
47,49
19,34
12,21
33,29
18,5
35,29
1,31
9,43
8,7
2,39
7,50
35,48
8,15
3,8
23,29
11,11
16,5
20,9
32,5
47,48
42,19
16,36
42,3
47,6
38,1
11,35
39,48
9,18
48,33
6,10
21,18
7,8
36,4
49,29
38,46
40,5
30,47
38,43
23,38
45,13
38,30
4,8
26,47
41,2
30,15
16,37
50,30
48,16
33,47
27,37
8,8
36,50
2,13
26,12
44,33
7,6
7,41
22,48
22,9
24,17
19,27
45,32
17,46
3,16
21,30
29,50
48,41
5,33
3,18
32,8
23,4
20,4
12,8
17,45
35,15
5,4
31,24
24,48
6,44
17,13
30,5
33,3
22,6
37,44
23,26
9,27
7,5
27,31
46,12
46,17
13,48
20,26
19,46
7,34
36,19
37,35
11,44
37,50
26,26
33,4
23,47
25,19
1,1
16,3
16,47
47,33
48,47
16,33
15,34
15,33
1,41
7,28
33,32
43,32
12,47
9,10
40,10
19,33
20,39
12,25
10,15
45,47
33,43
35,8
50,22
24,16
49,48
41,5
15,35
14,10
8,49
24,25
49,37
36,49
2,10
36,44
26,23
17,42
2,47
38,27
44,24
38,23
40,37
34,21
24,45
28,37
42,30
5,27
44,44
4,31
19,38
26,13
31,49
31,19
42,39
48,32
46,3
16,15
28,35
23,12
46,34
43,13
3,20
43,47
42,33
15,18
19,48
17,4
6,6
28,43
8,26
29,33
41,46
48,27
46,7
30,49
27,36
47,45
13,14
6,31
5,2
32,31
22,12
8,38
32,9
48,49
25,8
16,6
2,22
46,8
5,13
24,1
3,6
7,48
34,34
23,6
45,45
41,10
26,29
23,2
50,2
42,45
30,9
12,35
17,28
16,25
24,9
26,24
31,23
50,31
4,35
18,2
45,23
13,21
19,23
1,37
17,18
24,50
42,7
42,23
1,13
5,49
28,50
15,26
15,45
24,47
33,15
30,46
3,50
40,39
16,45
34,39
16,23
41,7
36,37
14,34
12,49
21,34
35,11
34,46
31,38
9,2
21,50
25,32
24,38
29,39
47,11
1,17
27,48
39,34
42,26
6,16
16,50
39,4
6,19
24,15
7,18
19,22
6,38
22,41
23,14
31,46
26,40
11,34
7,23
46,43
50,26
24,10
9,44
50,32
32,28
27,30
49,40
50,43
11,31
26,14
29,4
47,23
3,47
33,50
29,18
24,34
18,43
48,15
38,11
27,11
42,9
20,33
45,24
22,47
34,31
13,17
41,35
12,4
23,44
45,20
29,35
10,1
10,2
40,16
17,49
28,13
22,45
17,1
8,32
22,37
9,24
49,23
3,21
43,20
44,22
32,22
13,13
47,47
7,7
40,14
15,42
16,20
3,49
46,26
17,44
16,40
4,24
21,1
10,19
19,31
31,7
38,4
30,23
45,29
9,6
32,43
19,4
26,11
21,2
4,29
11,39
43,11
43,44
42,25
40,25
12,40
10,3
23,45
29,5
14,28
21,32
37,24
43,12
15,6
23,16
49,13
21,46
40,38
27,29
8,12
49,25
24,21
22,11
44,15
43,5
3,7
26,28
1,18
30,25
19,29
40,31
39,28
17,7
5,16
39,43
39,25
36,9
16,48
22,24
45,3
32,41
47,26
11,29
48,10
26,2
47,16
20,6
13,47
38,35
12,18
15,27
50,33
18,38
22,42
4,43
47,8
