200 30
18,40
7,10
41,17
47,19
30,24
38,37
44,30
39,47
7,24
20,10
28,48
45,10
12,26
42,24
3,32
47,40
28,49
2,32
33,37
32,25
22,49
39,10
3,34
41,40
1,4
33,28
24,39
41,6
46,29
34,20
50,33
1,37
49,24
6,6
45,21
36,18
41,5
21,28
22,37
50,34
4,48
16,26
34,8
50,46
9,22
45,33
35,34
29,8
46,10
30,35
49,45
28,50
10,41
15,42
20,7
27,33
28,10
50,18
19,20
5,16
6,25
45,49
33,47
9,8
47,6
13,12
36,8
7,1
47,35
13,43
46,1
15,29
6,40
24,17
3,48
28,34
26,47
42,9
40,19
14,19
12,33
28,13
42,48
24,46
17,15
1,9
4,32
33,16
43,50
28,45
22,10
49,10
24,2
2,35
13,27
30,42
47,22
37,39
8,30
22,21
37,19
40,18
27,44
24,12
48,1
50,6
33,12
40,13
24,13
1,15
16,13
13,2
19,34
8,19
46,33
32,40
21,22
35,25
11,31
49,46
7,35
1,17
35,46
24,4
17,36
1,33
35,7
14,27
46,20
3,28
16,18
48,21
31,10
23,5
5,30
2,18
34,27
47,48
47,31
43,40
35,3
3,18
40,24
27,40
36,31
37,15
5,6
47,36
11,23
18,7
25,26
21,2
6,48
6,41
43,7
15,21
11,28
32,2
17,26
4,7
33,22
7,21
7,7
28,16
22,17
31,12
33,30
39,6
7,6
36,46
41,19
23,23
5,11
3,29
38,48
17,41
19,4
8,45
40,1
42,14
20,20
41,33
21,49
15,26
27,35
5,37
27,34
24,20
37,26
20,49
4,13
49,8
27,39
44,42
8,25
4,19
34,10
4,35
14,46
49,3
11,10
13,26
31,20
3,23
46,37
47,33
13,31
11,50
4,10
46,18
41,12
35,27
15,23
17,19
1,1
50,44
31,8
16,16
12,8
49,47
49,29
31,26
38,32
6,17
32,38
46,34
31,7
22,47
10,20
22,34
