300 20
12,27
9,19
11,15
20,10
28,44
14,35
47,30
25,50
49,9
33,31
18,32
5,35
35,3
33,35
41,48
14,36
47,6
26,43
24,6
19,26
39,17
43,35
1,50
21,45
5,34
18,34
32,43
19,9
16,26
44,22
19,3
30,5
1,11
34,38
23,16
29,26
17,30
42,39
40,40
48,43
46,28
15,17
41,38
16,8
11,27
24,40
36,26
26,13
48,34
7,7
41,18
2,7
43,26
48,8
39,3
27,17
3,32
1,2
32,44
3,36
4,44
36,41
11,10
31,2
49,46
27,3
22,11
22,41
46,8
2,13
50,27
11,45
13,35
11,2
42,35
40,36
18,28
50,3
6,37
41,13
13,39
1,48
21,27
20,39
32,34
43,18
11,19
27,33
50,42
20,4
49,33
25,6
25,41
16,50
16,19
49,1
32,16
37,4
8,48
36,34
28,43
40,5
1,12
42,1
41,41
18,46
4,20
37,40
31,8
33,16
46,41
41,29
3,27
7,5
42,9
34,32
3,13
26,40
12,46
27,35
20,21
28,26
26,46
36,8
14,15
27,10
9,42
44,2
22,9
27,12
35,10
48,38
2,27
39,7
45,32
38,23
41,37
47,49
13,27
44,31
29,31
29,18
14,4
7,20
39,26
21,17
32,22
14,49
19,25
47,10
39,4
41,17
28,10
3,35
19,43
26,2
17,12
11,6
8,29
32,12
42,5
16,47
6,42
43,48
2,3
3,42
35,21
6,31
22,27
37,44
47,45
35,26
38,43
45,10
38,2
50,49
22,36
48,5
47,13
2,19
34,42
17,20
31,1
14,33
49,2
6,18
31,28
10,39
2,20
28,7
23,49
25,16
4,22
6,29
40,9
16,16
35,11
50,37
40,35
39,18
46,30
16,10
23,14
7,17
9,16
8,10
44,3
36,13
30,21
40,26
42,34
43,3
23,15
34,2
25,9
16,36
43,2
33,24
3,17
37,6
17,50
15,4
14,46
20,35
25,48
8,31
30,23
14,6
25,11
29,7
25,31
18,9
23,36
45,1
7,19
43,28
40,8
29,45
23,25
11,50
18,45
17,23
14,17
11,22
48,46
2,16
9,30
9,40
42,20
49,21
23,31
46,6
14,28
20,3
1,38
44,27
9,33
6,16
25,21
45,13
11,33
2,46
32,47
45,16
32,33
50,25
42,22
29,22
19,46
28,36
38,13
20,50
34,13
14,41
7,50
14,47
36,4
16,35
49,3
6,22
32,1
49,8
42,50
35,7
49,32
7,15
23,39
49,5
28,41
21,23
17,7
47,16
4,29
20,38
42,4
19,2
41,49
7,8
12,15
5,36
4,19
13,5
47,11
28,31
39,29
7,27
46,21
32,25
18,25
47,28
47,41
20,36
16,43
43,24
45,12
43,27
34,14
48,28
28,42
6,35
