300 30
26,16
9,21
8,19
48,25
6,48
28,28
11,47
4,50
10,50
43,5
1,18
11,6
39,23
5,30
32,6
36,11
23,4
19,25
27,26
4,7
37,41
25,40
24,35
23,15
26,3
21,21
46,15
5,13
35,42
33,26
15,17
23,14
23,2
18,7
13,10
39,19
7,18
20,9
3,41
3,32
32,48
29,46
6,39
9,28
42,35
2,49
17,39
46,48
29,25
45,5
45,49
49,40
1,5
23,47
48,13
4,23
2,27
7,48
2,8
21,14
2,40
30,37
49,26
40,12
1,17
45,27
29,50
5,10
1,2
33,24
17,25
39,22
15,35
39,34
31,21
39,25
40,47
5,16
22,37
36,3
4,22
3,35
17,15
31,25
15,43
17,17
12,31
32,44
47,25
31,11
35,7
47,38
20,5
23,23
13,42
17,27
32,31
50,37
11,25
8,18
22,6
27,15
40,42
50,48
24,29
50,28
41,31
18,36
33,36
30,46
7,34
8,8
18,35
40,19
31,20
37,10
14,9
2,46
23,25
4,20
8,42
21,46
6,13
33,15
47,24
23,26
41,26
13,50
14,45
37,48
29,13
18,6
49,24
21,18
14,18
1,6
7,36
10,2
32,33
6,26
35,35
20,42
25,48
29,2
21,12
9,16
8,30
35,28
5,15
26,10
36,44
19,6
33,44
20,47
3,19
1,43
9,18
44,24
21,40
12,21
47,22
29,3
21,7
25,11
35,30
43,11
11,45
22,28
38,23
23,22
37,16
36,20
2,13
43,40
15,13
42,44
42,7
45,43
12,45
3,40
12,39
8,43
14,49
30,48
48,29
8,26
2,16
49,23
46,11
25,46
4,45
10,36
19,24
27,12
38,12
38,33
29,29
17,5
16,18
47,6
24,30
11,48
24,41
9,46
50,12
39,35
24,11
21,1
2,39
1,28
37,32
8,41
39,47
27,32
14,21
23,45
15,25
17,34
33,43
31,43
31,48
34,47
18,5
31,37
34,50
13,39
48,38
30,13
38,35
22,20
17,48
36,50
29,9
42,37
1,39
5,44
10,21
11,3
8,9
26,14
32,46
44,31
43,8
32,9
47,26
18,38
32,27
50,30
14,5
4,46
44,48
18,10
14,30
36,43
10,23
29,4
36,1
42,42
28,42
38,25
24,46
28,16
29,10
26,32
3,12
23,24
43,33
48,40
22,19
8,12
14,15
5,9
27,41
47,30
3,3
34,7
18,50
7,42
29,31
33,12
1,30
26,42
39,38
38,44
46,18
40,48
7,4
25,8
8,31
48,1
6,34
16,42
48,2
49,50
38,32
44,47
15,31
20,46
36,17
32,42
10,42
42,5
21,35
10,24
33,30
15,47
26,40
21,45
12,12
34,13
48,7
37,19
19,2
6,32
46,5
36,46
26,29
25,38
24,39
43,34
28,35
12,38
7,44
33,7
26,49
44,6
43,2
13,13
43,16
34,18
