100 20
49,9
40,43
31,47
20,18
32,9
9,44
32,21
38,24
39,31
45,10
12,18
16,1
36,2
13,39
3,11
33,23
42,13
7,24
17,50
17,16
12,24
36,30
8,46
24,15
17,46
34,31
16,26
46,24
7,49
48,44
48,35
34,26
39,44
37,20
25,33
37,48
4,10
12,43
11,30
15,25
21,49
23,17
30,41
22,50
3,15
34,2
28,6
43,39
33,31
25,3
37,39
33,41
46,42
48,23
17,24
14,39
48,2
42,20
34,5
8,23
20,11
29,45
9,42
19,47
31,14
39,5
45,20
40,25
6,25
14,4
36,13
8,4
42,36
47,6
35,10
30,3
16,38
49,43
41,6
43,10
30,2
44,43
9,22
4,48
35,49
48,46
34,30
34,21
13,50
37,7
49,1
43,23
36,23
18,44
14,34
25,6
21,18
28,10
7,9
22,34
26,37
1,24
42,6
36,4
40,30
19,25
39,11
2,24
38,31
17,7
2,8
46,13
38,15
50,2
48,45
4,24
29,1
5,46
23,13
37,32
