200 20
36,32
41,49
41,1
36,46
1,15
32,47
18,20
41,42
1,22
39,15
44,28
45,38
31,35
18,46
9,41
45,11
26,45
28,12
15,50
40,10
33,48
39,40
20,44
30,44
9,15
31,26
7,10
9,30
46,5
33,4
40,40
2,19
3,31
16,26
50,5
50,10
40,8
48,27
14,50
5,30
46,46
27,8
48,31
8,22
37,18
7,50
40,27
45,3
20,34
34,41
2,9
34,15
23,44
24,18
19,7
28,10
28,9
17,9
15,40
8,26
46,3
28,33
6,6
26,48
37,27
14,16
17,32
8,45
4,47
37,16
42,37
17,21
9,3
40,13
15,29
50,39
8,17
6,10
2,18
40,38
27,50
21,15
6,46
29,11
8,8
38,26
43,39
25,20
9,4
15,26
2,11
9,28
23,6
6,32
40,29
15,43
11,32
4,40
5,26
25,29
31,5
40,37
48,15
13,39
38,27
19,21
15,21
14,39
40,32
15,42
39,28
4,10
35,27
45,19
43,31
6,50
35,30
35,36
33,49
2,44
21,49
32,8
16,9
38,29
2,26
21,25
6,4
11,30
16,49
27,38
26,27
33,13
7,19
15,1
23,7
12,27
46,34
28,34
2,15
17,20
41,32
28,3
39,31
50,47
46,4
35,40
25,7
38,41
21,32
50,30
22,14
6,3
16,31
8,49
41,8
49,12
31,20
10,8
40,36
26,44
5,40
41,20
31,30
26,40
45,32
1,40
8,30
17,14
8,16
1,42
2,23
16,42
40,44
37,13
21,28
50,25
25,17
22,22
24,12
29,28
8,25
32,9
14,47
13,35
42,22
48,47
15,15
11,15
35,9
27,23
21,27
22,50
10,40
30,2
47,30
28,8
11,39
42,13
7,17
16,1
41,7
13,11
3,19
20,15
35,20
41,15
9,47
32,16
3,34
39,39
27,20
29,24
26,22
8,50
5,48
4,38
8,1
32,45
11,44
45,17
