100 30
21,33
9,50
26,11
4,28
6,26
38,5
19,9
37,10
13,36
9,24
30,50
18,41
12,27
18,9
1,21
35,1
50,11
2,3
34,14
14,44
23,4
35,12
5,2
17,4
1,25
19,50
25,37
42,10
41,49
9,33
2,6
30,14
24,6
18,5
33,12
19,37
43,32
44,9
38,38
36,41
26,33
15,28
42,38
5,12
50,47
32,31
4,35
11,30
22,4
22,47
11,44
35,37
1,20
45,21
36,6
4,36
22,33
16,17
9,27
5,3
12,10
11,20
41,21
41,3
43,48
34,13
27,46
6,20
18,22
1,14
41,12
48,17
34,41
24,13
31,10
19,44
35,4
7,11
11,26
20,5
13,26
13,7
27,17
35,29
36,27
15,45
11,37
27,3
44,3
42,18
32,23
27,5
41,41
7,46
23,37
36,20
17,44
47,34
10,47
14,3
5,44
3,6
4,31
19,25
44,34
18,8
33,4
46,26
21,42
50,21
38,17
28,7
14,46
34,18
11,9
41,45
30,6
17,16
29,30
11,45
38,50
40,12
42,36
21,43
11,33
23,6
49,3
4,37
10,23
17,11
