100 30
24,13
19,30
27,31
34,50
9,14
9,29
16,32
41,40
2,27
20,28
35,28
36,10
49,42
41,29
36,11
35,2
31,38
27,23
2,5
33,11
37,11
45,26
34,20
50,35
16,48
10,48
37,43
7,10
26,4
42,38
17,39
47,8
48,33
47,42
46,31
7,38
18,32
17,2
18,35
18,13
12,39
46,22
34,35
43,37
40,46
26,41
47,33
34,6
48,30
25,32
3,17
16,50
24,21
19,46
24,20
25,1
22,31
22,32
19,13
27,29
31,28
39,36
43,14
47,40
17,36
21,19
41,21
8,27
10,14
12,21
49,50
40,43
25,9
34,15
23,33
21,12
27,41
17,29
36,15
22,17
14,19
21,32
3,13
23,41
41,47
26,7
1,9
26,44
34,44
24,22
47,37
45,9
43,42
6,47
20,19
3,33
42,50
38,10
22,13
33,42
5,37
3,39
49,7
18,49
32,22
48,21
31,27
31,47
28,3
50,6
27,25
18,34
44,47
43,39
14,43
42,11
14,46
21,50
45,13
33,24
14,22
28,7
23,21
2,24
13,16
24,50
11,8
47,26
41,25
29,30
